Key,Value
rxn00001_c0_NODE_1_3110591_3110064,222.6027946799377
rxn00106_c0_NODE_1_3110591_3110064,128.60194416735405
rxn00003_c0_NODE_1_2417380_2415695,7.709772202633258
rxn00010_c0_NODE_1_2417380_2415695,10.0254301429851
rxn00011_c0_NODE_1_2417380_2415695,17.206124398112575
rxn02185_c0_NODE_1_2417380_2415695,17.206124398112575
rxn03194_c0_NODE_1_2417380_2415695,5.26279705057558
rxn08043_c0_NODE_1_2417380_2415695,23.2126374293803
rxn15021_c0_NODE_1_2417380_2415695,7.709772202633258
rxn15491_c0_NODE_1_2417380_2415695,17.206124398112575
rxn00003_c0_NODE_1_3372496_3374217,8.683700996635055
rxn00010_c0_NODE_1_3372496_3374217,13.45954249893848
rxn00011_c0_NODE_1_3372496_3374217,13.763082441479307
rxn02185_c0_NODE_1_3372496_3374217,13.763082441479307
rxn03194_c0_NODE_1_3372496_3374217,6.244611516055726
rxn08043_c0_NODE_1_3372496_3374217,21.94745234869393
rxn09167_c0_NODE_1_3372496_3374217,19.108613315688626
rxn15021_c0_NODE_1_3372496_3374217,8.683700996635055
rxn15491_c0_NODE_1_3372496_3374217,13.763082441479307
rxn00003_c0_NODE_1_2510003_2511634,7.709772202633258
rxn00010_c0_NODE_1_2510003_2511634,10.0254301429851
rxn00011_c0_NODE_1_2510003_2511634,17.206124398112575
rxn02185_c0_NODE_1_2510003_2511634,17.206124398112575
rxn03194_c0_NODE_1_2510003_2511634,5.26279705057558
rxn08043_c0_NODE_1_2510003_2511634,23.2126374293803
rxn09167_c0_NODE_1_2510003_2511634,17.497383313558753
rxn15021_c0_NODE_1_2510003_2511634,7.709772202633258
rxn15491_c0_NODE_1_2510003_2511634,17.206124398112575
rxn00003_c0_NODE_1_3818263_3820041,8.683700996635055
rxn00010_c0_NODE_1_3818263_3820041,13.45954249893848
rxn00011_c0_NODE_1_3818263_3820041,13.763082441479307
rxn02185_c0_NODE_1_3818263_3820041,13.763082441479307
rxn03194_c0_NODE_1_3818263_3820041,6.244611516055726
rxn08043_c0_NODE_1_3818263_3820041,21.94745234869393
rxn15021_c0_NODE_1_3818263_3820041,8.683700996635055
rxn15491_c0_NODE_1_3818263_3820041,13.763082441479307
rxn00003_c0_NODE_1_3200469_3198736,7.709772202633258
rxn00010_c0_NODE_1_3200469_3198736,10.0254301429851
rxn00011_c0_NODE_1_3200469_3198736,17.206124398112575
rxn02185_c0_NODE_1_3200469_3198736,17.206124398112575
rxn03194_c0_NODE_1_3200469_3198736,5.26279705057558
rxn08043_c0_NODE_1_3200469_3198736,23.2126374293803
rxn15021_c0_NODE_1_3200469_3198736,7.709772202633258
rxn15491_c0_NODE_1_3200469_3198736,17.206124398112575
rxn00003_c0_NODE_1_3374223_3374711,11.02738084137333
rxn00011_c0_NODE_1_3374223_3374711,23.59481264436741
rxn02185_c0_NODE_1_3374223_3374711,23.59481264436741
rxn03194_c0_NODE_1_3374223_3374711,6.319236426147055
rxn08043_c0_NODE_1_3374223_3374711,33.62130830885738
rxn15021_c0_NODE_1_3374223_3374711,11.02738084137333
rxn15491_c0_NODE_1_3374223_3374711,23.59481264436741
rxn00006_c0_NODE_1_300634_302691,391.01085211632494
rxn00427_c0_NODE_1_300634_302691,285.8912590462446
rxn01932_c0_NODE_1_300634_302691,372.2223835647071
rxn11962_c0_NODE_1_300634_302691,372.2223835647071
rxn00007_c0_NODE_1_2217222_2218673,39.30900986145842
rxn15002_c0_NODE_1_2217222_2218673,39.30900986145842
rxn29921_c0_NODE_1_2217222_2218673,39.30900986145842
rxn00007_c0_NODE_2_403770_402109,39.30900986145842
rxn15002_c0_NODE_2_403770_402109,39.30900986145842
rxn29921_c0_NODE_2_403770_402109,39.30900986145842
rxn00011_c0_NODE_1_3413660_3416320,5.8265294478443135
rxn00154_c0_NODE_1_3413660_3416320,2.864731289176285
rxn01242_c0_NODE_1_3413660_3416320,2.7633693879968484
rxn02342_c0_NODE_1_3413660_3416320,1.5119745596810688
rxn00012_c0_NODE_1_3422204_3424792,11.321402206676956
rxn00973_c0_NODE_1_3422204_3424792,8.351981293246347
rxn00974_c0_NODE_1_3422204_3424792,11.158327001942018
rxn01388_c0_NODE_1_3422204_3424792,11.158327001942018
rxn03061_c0_NODE_1_3422204_3424792,11.020117606064218
rxn15003_c0_NODE_1_3422204_3424792,10.689233325167203
rxn15004_c0_NODE_1_3422204_3424792,10.689233325167203
rxn15171_c0_NODE_1_3422204_3424792,8.351981293246347
rxn15172_c0_NODE_1_3422204_3424792,8.351981293246347
rxn15280_c0_NODE_1_3422204_3424792,11.158327001942018
rxn15281_c0_NODE_1_3422204_3424792,11.158327001942018
rxn00016_c0_NODE_2_272239_273261,7.980507522914749
rxn02495_c0_NODE_2_272239_273261,0.8207844907529059
rxn02922_c0_NODE_2_272239_273261,0.6109045343409807
rxn06737_c0_NODE_2_272239_273261,0.6184945163831451
rxn15005_c0_NODE_2_272239_273261,7.980507522914749
rxn15406_c0_NODE_2_272239_273261,0.8207844907529059
rxn15451_c0_NODE_2_272239_273261,6.032413426625281
rxn15478_c0_NODE_2_272239_273261,0.6184945163831451
rxn00020_c0_NODE_1_756644_754461,14.456171559780795
rxn00222_c0_NODE_1_756644_754461,14.456171559780795
rxn03402_c0_NODE_1_756644_754461,10.341829055945407
rxn06403_c0_NODE_1_756644_754461,14.771370752996727
rxn06823_c0_NODE_1_756644_754461,11.964025025474324
rxn09978_c0_NODE_1_756644_754461,9.378591643474447
rxn09979_c0_NODE_1_756644_754461,9.378591643474447
rxn15007_c0_NODE_1_756644_754461,14.456171559780795
rxn15033_c0_NODE_1_756644_754461,14.456171559780795
rxn15501_c0_NODE_1_756644_754461,11.964025025474324
rxn15502_c0_NODE_1_756644_754461,11.964025025474324
rxn15505_c0_NODE_1_756644_754461,10.341829055945407
rxn15506_c0_NODE_1_756644_754461,10.341829055945407
rxn15575_c0_NODE_1_756644_754461,
rxn90112_c0_NODE_1_756644_754461,
rxn00022_c0_NODE_1_3711841_3713652,13.495875949730053
rxn00575_c0_NODE_1_3711841_3713652,33.01425138785952
rxn05746_c0_NODE_1_3711841_3713652,13.495875949730053
rxn06316_c0_NODE_1_3711841_3713652,
rxn09989_c0_NODE_1_3711841_3713652,
rxn15010_c0_NODE_1_3711841_3713652,13.495875949730053
rxn15011_c0_NODE_1_3711841_3713652,13.495875949730053
rxn15067_c0_NODE_1_3711841_3713652,33.01425138785952
rxn15068_c0_NODE_1_3711841_3713652,33.01425138785952
rxn90024_c0_NODE_1_3711841_3713652,
rxn00029_c0_NODE_1_3680182_3679298,1.365841138938761
rxn00032_c0_NODE_1_3632940_3631276,1.4645388881377304
rxn00752_c0_NODE_1_3632940_3631276,1.4645388881377304
rxn01174_c0_NODE_1_3632940_3631276,6.10069674144693
rxn01252_c0_NODE_1_3632940_3631276,0.8067315568870665
rxn01296_c0_NODE_1_3632940_3631276,2.8891134258044544
rxn01867_c0_NODE_1_3632940_3631276,2.2716044013971866
rxn01868_c0_NODE_1_3632940_3631276,1.7775235641597582
rxn06250_c0_NODE_1_3632940_3631276,1.3939368105319327
rxn11743_c0_NODE_1_3632940_3631276,0.9850970390034138
rxn11744_c0_NODE_1_3632940_3631276,1.4645388881377304
rxn11931_c0_NODE_1_3632940_3631276,2.0777754100251227
rxn11935_c0_NODE_1_3632940_3631276,2.0777754100251227
rxn00048_c0_NODE_1_231921_231283,0.3804374865529533
rxn00056_c0_NODE_1_3427671_3429218,7.883727007840392
rxn00056_c0_NODE_1_1705148_1703772,13.438845069880358
rxn00058_c0_NODE_1_3739700_3737712,0.8446825003228795
rxn05771_c0_NODE_1_3739700_3737712,
