Key,Value
CYSDtex_b1377,54.786816598378934
G3PItex_b1377,73.73178253386043
G3PGtex_b1377,48.55323481087119
G3PEtex_b1377,55.298771143350336
G3PCtex_b1377,62.8845652297995
DAMPtex_b1377,33.61304413174951
DCMPtex_b1377,19.067615104528905
DGMPtex_b1377,20.083892958886903
DTMPtex_b1377,36.23629791587367
GMPtex_b1377,21.85649097979593
IMPtex_b1377,100.52582129008226
UMPtex_b1377,66.4703013742749
G1Ptex_b1377,327.6248677134363
SKMtex_b1377,250.7432931463981
MNtex_b1377,72.72610917456339
GAL1Ptex_b1377,325.07668531733987
O2Stex_b1377,54.747260253139174
HOMtex_b1377,100.48013175499143
SO2tex_b1377,93.13858818168146
ACSERtex_b1377,75.07425327061445
ALAALAtex_b1377,147.1364724484285
MALtex_b1377,101.5790955458252
NO3tex_b1377,170.03734974636077
GSNtex_b1377,33.630043957247594
FORtex_b1377,147.5997619010486
RIBtex_b1377,82.81468126732936
THMtex_b1377,45.92726000516595
XYLUtex_b1377,113.81336200676908
ALLtex_b1377,117.92338554965508
34dhpactex_b1377,306.48088491526875
23DAPPAtex_b1377,29.87348634559403
GLCtex_copy2_b1377,232.75332396191305
PPALtex_b1377,99.95298998990842
CA2tex_b1377,59.79737715364794
CUtex_b1377,68.14440767898492
12PPDRtex_b1377,101.1254553521823
F6Ptex_b1377,55.42020418372517
GAMAN6Ptex_b1377,42.64259373728092
PROGLYtex_b1377,83.12062779820238
CGLYtex_b1377,81.18168663519113
GTHOXtex_b1377,233.4103826181578
GTHRDtex_b1377,489.39070598918966
TUNGStex_b1377,208.55181682164152
GALCTNLtex_b1377,53.31141087815243
MALDtex_b1377,118.09095699382146
OROTtex_b1377,97.99549769348465
5DGLCNtex_b1377,394.9533295168962
PPAtex_b1377,
PSCLYStex_b1377,1209.8564850125845
THYMtex_b1377,41.44446203702696
MINCYCtex_b1377,53.59198137771864
DOXRBCNtex_b1377,5.942896573469987
CMtex_b1377,98.89662279496903
LALALGLUtex_b1377,62.370841480888
5MTRtex_b1377,26.732921124574265
LALADGLUtex_b1377,64.19389522812793
3HPPtex_b1377,32.083121987706626
FUSAtex_b1377,200.259550968994
QUIN2tex_b1377,318.74899852367474
SELtex_b1377,242.02293873685102
MEOHtex_b1377,80.9622064259579
TTRCYCtex_b1377,146.1658441011596
SLNTtex_b1377,151.97869475278213
TARTRDtex_b1377,106.94998198958741
BTNtex_b1377,73.54789191652583
ARBTtex_b1377,280.8757307011472
PYDXtex_b1377,51.63399971690582
PYDXNtex_b1377,31.617664861843785
PYDAMtex_b1377,17.854881476133034
CHTBStex_b1377,
CRNDtex_b1377,85.40561462164766
DXYLONtex_b1377,
PSURItex_b1377,
FMNtex_b1377,82.834880332614
CLBtex_b1377,207.91884450311966
FADtex_b1377,236.53411464268703
2DGLCtex_b1377,
URATEtex_b1377,148.23228160301494
Ftex_b1377,32.2671796819184
CYSItex_b1377,71.66508889226954
CS1tex_b1377,63.102640204436554
MEPNtex_b1377,52.14893779902204
4ABZGLUtex_b1377,
METGLCURtex_b1377,
AI2tex_b1377,26.679612918037936
PDH_b0115,149.40154041578205
GLYCL_b0116,17.566683387618884
AKGDH_b0116,80.95393341009286
PDH_b0116,97.91972060802343
GALt2pp_b2943,125.69147728355178
GLCt2pp_b2943,127.60940690709377
PYK_b1854,56.63566628933045
PYK2_b1854,100.041522152215
PYK3_b1854,66.62376912607301
PYK4_b1854,44.54292176524214
PYK6_b1854,61.7786534127217
NADHPO_b0606,201.83347655582006
