Variable,Index,Value
flux,rxn02189_c0,0.0
flux,rxn02190_c0,0.0
flux,rxn02200_c0,0.0
flux,rxn02201_c0,0.0
flux,rxn02204_c0,0.0
flux,rxn02209_c0,1000.0
flux,rxn02212_c0,0.21698567315831951
flux,rxn02213_c0,0.21698567315831951
flux,rxn02217_c0,0.0
flux,rxn02224_c0,0.0
flux,rxn02226_c0,-1000.0
flux,rxn02227_c0,1000.0
flux,rxn02228_c0,0.0
flux,rxn02230_c0,0.0
flux,rxn02234_c0,0.0
flux,rxn02235_c0,0.0
flux,rxn02244_c0,0.0
flux,rxn02246_c0,0.0
flux,rxn02263_c0,0.0
flux,rxn02264_c0,0.004185323155752485
flux,rxn02268_c0,0.0
flux,rxn02269_c0,0.05141042031904342
flux,rxn02271_c0,0.0
flux,rxn02273_c0,0.0
flux,rxn02277_c0,0.0
flux,rxn02280_c0,0.0
flux,rxn02284_c0,0.0
flux,rxn02285_c0,-0.008522893246663443
flux,rxn02286_c0,0.0085228932466842
flux,rxn02287_c0,-999.9979073384221
flux,rxn02288_c0,0.002092661577887907
flux,rxn02297_c0,0.0
flux,rxn02302_c0,0.0
flux,rxn02303_c0,0.0
flux,rxn02304_c0,0.0
flux,rxn02305_c0,0.0
flux,rxn02312_c0,0.0
flux,rxn02314_c0,0.0
flux,rxn02315_c0,0.0
flux,rxn02316_c0,0.0
flux,rxn02317_c0,0.0
flux,rxn02319_c0,0.0
flux,rxn02320_c0,-0.05054579362945333
flux,rxn02321_c0,0.0
flux,rxn02331_c0,-0.025568679740104017
flux,rxn02332_c0,0.0
flux,rxn02339_c0,0.0
flux,rxn02341_c0,0.004185323155780435
flux,rxn02342_c0,-0.7704169267956331
flux,rxn02345_c0,1000.0
flux,rxn02346_c0,0.0
flux,rxn02350_c0,0.0
flux,rxn02356_c0,0.0
flux,rxn02358_c0,0.0
flux,rxn02364_c0,-1000.0
flux,rxn02365_c0,1000.0
flux,rxn02373_c0,-0.2972184861786218
flux,rxn02374_c0,0.12460685180205855
flux,rxn02375_c0,0.0
flux,rxn02376_c0,0.0
flux,rxn02379_c0,0.0
flux,rxn02380_c0,-0.08595752749761232
flux,rxn02382_c0,1000.0
flux,rxn02392_c0,1000.0
flux,rxn02393_c0,1000.0
flux,rxn02394_c0,-1000.0
flux,rxn02395_c0,-1000.0
flux,rxn02400_c0,0.0
flux,rxn02401_c0,0.0
flux,rxn02402_c0,-0.004185323155752485
flux,rxn02404_c0,0.0255686797400526
flux,rxn02405_c0,0.0255686797400526
flux,rxn02409_c0,0.0
flux,rxn02417_c0,0.0
flux,rxn02418_c0,0.0
flux,rxn02419_c0,0.0
flux,rxn02424_c0,0.0
flux,rxn02429_c0,0.0
flux,rxn02437_c0,1000.0
flux,rxn02438_c0,1000.0
flux,rxn02439_c0,-1000.0
flux,rxn02440_c0,-1000.0
flux,rxn02441_c0,0.0
flux,rxn02449_c0,0.0
flux,rxn02450_c0,0.0
flux,rxn02461_c0,0.0
flux,rxn02465_c0,0.0
flux,rxn02473_c0,0.050545793629451816
flux,rxn02474_c0,0.0
flux,rxn02475_c0,0.0
flux,rxn02476_c0,0.21698567315831951
flux,rxn02484_c0,0.0
flux,rxn02495_c0,0.0
flux,rxn02503_c0,0.0
flux,rxn02504_c0,0.0
flux,rxn02507_c0,0.03332747617767098
flux,rxn02508_c0,0.03332747617764653
flux,rxn02512_c0,0.0
flux,rxn02516_c0,0.0
flux,rxn02517_c0,0.0
flux,rxn02518_c0,0.0
flux,rxn02552_c0,0.0
flux,rxn02565_c0,1000.0
flux,rxn02566_c0,-1000.0
flux,rxn02569_c0,0.0
flux,rxn02570_c0,0.0
flux,rxn02571_c0,0.0
flux,rxn02596_c0,0.0
flux,rxn02639_c0,0.0
flux,rxn02663_c0,0.0
flux,rxn02667_c0,0.0
flux,rxn02676_c0,0.0
flux,rxn02679_c0,-0.10254777979912433
flux,rxn02680_c0,0.10254777979912433
flux,rxn02706_c0,0.0
flux,rxn02720_c0,-0.10254777979912433
flux,rxn02727_c0,0.0
flux,rxn02729_c0,0.0
flux,rxn02744_c0,0.0
flux,rxn02747_c0,0.0
flux,rxn02749_c0,0.0
flux,rxn02758_c0,0.0
flux,rxn02772_c0,0.0
flux,rxn02774_c0,0.0020926615778762425
flux,rxn02789_c0,1000.0
flux,rxn02791_c0,0.0
flux,rxn02792_c0,0.0
flux,rxn02803_c0,-0.059933313565693425
flux,rxn02804_c0,0.0
flux,rxn02811_c0,-1000.0
flux,rxn02812_c0,0.0
flux,rxn02814_c0,0.0
flux,rxn02822_c0,0.0
flux,rxn02831_c0,0.004185323155775814
flux,rxn02832_c0,-0.004185323155752485
flux,rxn02834_c0,0.050545793629451816
flux,rxn02835_c0,0.05054579362945333
flux,rxn02842_c0,0.0
flux,rxn02853_c0,0.0
flux,rxn02867_c0,0.0
flux,rxn02869_c0,0.0
flux,rxn02875_c0,0.0
flux,rxn02888_c0,0.0
flux,rxn02889_c0,0.0
flux,rxn02895_c0,0.2713608106447939
flux,rxn02897_c0,0.0020926615778762425
flux,rxn02898_c0,0.0
flux,rxn02911_c0,0.10254777979912433
flux,rxn02914_c0,0.0
flux,rxn02922_c0,0.0
flux,rxn02926_c0,0.0
flux,rxn02927_c0,0.0
flux,rxn02928_c0,0.0
flux,rxn02929_c0,-0.20472210128230017
flux,rxn02934_c0,0.0
flux,rxn02936_c0,0.0
flux,rxn02937_c0,0.2713608106447939
flux,rxn02939_c0,0.0020926615778762425
flux,rxn02944_c0,0.0
flux,rxn02949_c0,0.0
flux,rxn02988_c0,-0.004185323155752485
flux,rxn02990_c0,0.0
flux,rxn02996_c0,0.0
flux,rxn03004_c0,0.2713608106447509
flux,rxn03017_c0,0.0
flux,rxn03024_c0,0.0
flux,rxn03025_c0,0.0
flux,rxn03026_c0,0.0
flux,rxn03031_c0,0.204722101282254
flux,rxn03039_c0,0.0
flux,rxn03043_c0,0.0
flux,rxn03047_c0,0.0
flux,rxn03052_c0,0.0
flux,rxn03055_c0,0.0
flux,rxn03057_c0,0.0
flux,rxn03060_c0,-1000.0
flux,rxn03061_c0,1000.0
flux,rxn03062_c0,0.0
flux,rxn03066_c0,0.0
flux,rxn03068_c0,0.0
flux,rxn03071_c0,-1000.0
flux,rxn03072_c0,1000.0
flux,rxn03075_c0,0.0
flux,rxn03080_c0,0.0
flux,rxn03084_c0,0.2713608106447939
flux,rxn03087_c0,-0.20472210128230017
flux,rxn03093_c0,0.0
flux,rxn03102_c0,0.0
flux,rxn03106_c0,0.0
flux,rxn03108_c0,0.0
flux,rxn03126_c0,0.0
flux,rxn03130_c0,0.0085228932466842
flux,rxn03135_c0,-0.05054579362945333
flux,rxn03136_c0,0.2713608106447509
flux,rxn03137_c0,0.32190660427420426
flux,rxn03140_c0,0.0
flux,rxn03146_c0,0.017045786493326887
flux,rxn03147_c0,0.2713608106447939
flux,rxn03150_c0,0.002092661577887907
flux,rxn03153_c0,-1000.0
flux,rxn03154_c0,-1000.0
flux,rxn03159_c0,0.008522893246663443
flux,rxn03164_c0,0.0085228932466842
flux,rxn03167_c0,0.0
flux,rxn03174_c0,0.0
flux,rxn03175_c0,0.05054579362945333
flux,rxn03181_c0,0.0085228932466842
flux,rxn03182_c0,0.0085228932466842
flux,rxn03188_c0,0.0
flux,rxn03194_c0,0.21675085411607142
flux,rxn03200_c0,1000.0
flux,rxn03201_c0,-1000.0
flux,rxn03202_c0,0.0
flux,rxn03224_c0,0.0
flux,rxn03234_c0,0.0
flux,rxn03236_c0,0.0
flux,rxn03239_c0,0.0
flux,rxn03240_c0,0.0
flux,rxn03241_c0,0.059933313565693425
flux,rxn03242_c0,-0.10254777979912433
flux,rxn03243_c0,0.10254777979912433
flux,rxn03244_c0,-0.10254777979912433
flux,rxn03245_c0,0.10254777979912433
flux,rxn03246_c0,-0.10254777979912433
flux,rxn03247_c0,0.10254777979912433
flux,rxn03248_c0,0.10254777979912433
flux,rxn03249_c0,-0.10254777979912433
flux,rxn03250_c0,0.10254777979912433
flux,rxn03251_c0,-0.10254777979912433
flux,rxn03253_c0,-0.10254777979912433
flux,rxn03254_c0,0.0
flux,rxn03263_c0,0.0
flux,rxn03264_c0,0.0
flux,rxn03265_c0,0.0
flux,rxn03273_c0,0.0
flux,rxn03275_c0,0.0
flux,rxn03282_c0,0.0
flux,rxn03287_c0,0.0
flux,rxn03288_c0,0.0
flux,rxn03289_c0,0.0
flux,rxn03292_c0,1000.0
flux,rxn03293_c0,-1000.0
flux,rxn03295_c0,1000.0
flux,rxn03296_c0,-1000.0
flux,rxn03333_c0,0.0
flux,rxn03335_c0,-1000.0
flux,rxn03336_c0,1000.0
flux,rxn03340_c0,-1000.0
flux,rxn03341_c0,1000.0
flux,rxn03343_c0,-1000.0
flux,rxn03344_c0,1000.0
flux,rxn03354_c0,0.0
flux,rxn03356_c0,0.0
flux,rxn03372_c0,0.0
flux,rxn03373_c0,0.0
flux,rxn03374_c0,0.0
flux,rxn03379_c0,0.0
flux,rxn03382_c0,0.0
flux,rxn03383_c0,0.0
flux,rxn03384_c0,0.0
flux,rxn03391_c0,0.0
flux,rxn03395_c0,0.0
flux,rxn03397_c0,0.0
flux,rxn03400_c0,0.0
flux,rxn03402_c0,0.0
flux,rxn03408_c0,0.008522893246663443
flux,rxn03419_c0,0.0
flux,rxn03421_c0,0.0
flux,rxn03422_c0,0.0
flux,rxn03423_c0,0.0
flux,rxn03424_c0,0.0
flux,rxn03435_c0,999.7832491458839
flux,rxn03436_c0,-999.7832491458839
flux,rxn03437_c0,0.21675085411607142
flux,rxn03439_c0,0.0085228932466842
flux,rxn03445_c0,-0.0020926615778762425
flux,rxn03446_c0,0.0
flux,rxn03455_c0,0.0
flux,rxn03462_c0,0.0
flux,rxn03481_c0,0.0
flux,rxn03482_c0,0.0
flux,rxn03489_c0,0.0
flux,rxn03501_c0,1000.0
flux,rxn03504_c0,0.0
flux,rxn03511_c0,0.03409157298676746
flux,rxn03512_c0,0.0
flux,rxn03524_c0,0.0
flux,rxn03535_c0,0.0
flux,rxn03536_c0,0.002092661577887907
flux,rxn03537_c0,0.0020926615778762425
flux,rxn03538_c0,0.0020926615778762425
flux,rxn03546_c0,0.0
flux,rxn03550_c0,0.0
flux,rxn03551_c0,0.0
flux,rxn03558_c0,0.0
flux,rxn03583_c0,0.0
flux,rxn03584_c0,0.0
flux,rxn03598_c0,0.0
flux,rxn03599_c0,0.0
flux,rxn03601_c0,0.0
flux,rxn03610_c0,0.0
flux,rxn03618_c0,0.0
flux,rxn03630_c0,0.0
flux,rxn03635_c0,0.0
flux,rxn03636_c0,0.0
flux,rxn03638_c0,0.0
flux,rxn03654_c0,0.0
flux,rxn03674_c0,0.0
flux,rxn03699_c0,0.0
flux,rxn03702_c0,0.0
flux,rxn03703_c0,0.0
flux,rxn03721_c0,0.0
flux,rxn03796_c0,0.0
flux,rxn03798_c0,0.0
flux,rxn03800_c0,0.0
flux,rxn03801_c0,0.0
flux,rxn03837_c0,0.0
flux,rxn03838_c0,0.0
flux,rxn03841_c0,0.0
flux,rxn03848_c0,0.0
flux,rxn03849_c0,0.0
flux,rxn03856_c0,0.0
flux,rxn03860_c0,0.0
flux,rxn03861_c0,-2.2255481943822133
flux,rxn03874_c0,-2.2255481943822133
flux,rxn03877_c0,0.0
flux,rxn03883_c0,0.0
flux,rxn03884_c0,0.0
flux,rxn03885_c0,0.0
flux,rxn03886_c0,0.0
flux,rxn03887_c0,0.0
flux,rxn03894_c0,0.0
flux,rxn03895_c0,0.0
flux,rxn03901_c0,0.0085228932466842
flux,rxn03903_c0,0.0
flux,rxn03904_c0,0.008522893246663443
flux,rxn03907_c0,0.1272344109597725
flux,rxn03908_c0,0.1272344109597327
flux,rxn03909_c0,0.1293270725376206
flux,rxn03910_c0,0.1272344109597327
flux,rxn03916_c0,0.03409157298676746
flux,rxn03917_c0,0.03409157298676746
flux,rxn03918_c0,0.0340915729867368
flux,rxn03919_c0,0.0340915729867368
flux,rxn03923_c0,0.0
flux,rxn03933_c0,0.0
flux,rxn03934_c0,0.0
flux,rxn03935_c0,0.0
flux,rxn03951_c0,0.0
flux,rxn03953_c0,-1000.0
flux,rxn03954_c0,1000.0
flux,rxn03955_c0,0.0
flux,rxn03958_c0,-0.1272344109597725
flux,rxn03962_c0,-1000.0
flux,rxn03969_c0,0.0
flux,rxn03974_c0,0.0
flux,rxn03975_c0,0.0
flux,rxn03978_c0,0.0
flux,rxn04020_c0,0.0
flux,rxn04026_c0,0.0
flux,rxn04037_c0,0.0
flux,rxn04038_c0,0.0
flux,rxn04052_c0,0.0
flux,rxn04056_c0,0.0
flux,rxn04070_c0,0.002092661577887907
flux,rxn04082_c0,0.0
flux,rxn04113_c0,0.0
flux,rxn04135_c0,0.0
flux,rxn04142_c0,0.0
flux,rxn04234_c0,0.0
flux,rxn04274_c0,0.0
flux,rxn04275_c0,0.0
flux,rxn04308_c0,0.0
flux,rxn04376_c0,0.0
flux,rxn04377_c0,0.0
flux,rxn04378_c0,0.0
flux,rxn04413_c0,0.0
flux,rxn04424_c0,0.0
flux,rxn04425_c0,0.0
flux,rxn04443_c0,1000.0
flux,rxn04453_c0,0.0
flux,rxn04454_c0,0.0
flux,rxn04559_c0,0.0
flux,rxn04650_c0,0.0
flux,rxn04651_c0,0.0
flux,rxn04653_c0,0.0
flux,rxn04661_c0,1000.0
flux,rxn04662_c0,-1000.0
flux,rxn04674_c0,0.0
flux,rxn04675_c0,0.0
flux,rxn04676_c0,-1000.0
flux,rxn04677_c0,0.0
flux,rxn04678_c0,999.445219729103
flux,rxn04683_c0,0.0
flux,rxn04684_c0,0.0
flux,rxn04704_c0,0.002092661577887907
flux,rxn04726_c0,0.0
flux,rxn04736_c0,0.0
flux,rxn04750_c0,0.0
flux,rxn04751_c0,0.0
flux,rxn04786_c0,0.0
flux,rxn04789_c0,0.0
flux,rxn04791_c0,0.0
flux,rxn04792_c0,0.0
flux,rxn04794_c0,0.0
flux,rxn04809_c0,0.0
flux,rxn04810_c0,0.0
flux,rxn04811_c0,0.0
flux,rxn04830_c0,0.0
flux,rxn04831_c0,0.0
flux,rxn04832_c0,0.0
flux,rxn04833_c0,0.0
flux,rxn04840_c0,0.0
flux,rxn04841_c0,0.0
flux,rxn04865_c0,-1000.0
flux,rxn04866_c0,-1000.0
flux,rxn04872_c0,0.0
flux,rxn04873_c0,0.0
flux,rxn04886_c0,0.0
flux,rxn04887_c0,0.0
flux,rxn04894_c0,0.0
flux,rxn04895_c0,0.0
flux,rxn04896_c0,0.0
flux,rxn04903_c0,0.0
flux,rxn04907_c0,0.0
flux,rxn04908_c0,0.0
flux,rxn04909_c0,0.0
flux,rxn04916_c0,0.0
flux,rxn04919_c0,0.0
flux,rxn04928_c0,0.0
flux,rxn04930_c0,0.0
flux,rxn04933_c0,0.0
flux,rxn04937_c0,1000.0
flux,rxn04938_c0,0.0
flux,rxn04943_c0,0.0
flux,rxn04947_c0,0.0
flux,rxn04951_c0,0.0
flux,rxn04954_c0,0.0
flux,rxn04996_c0,-1000.0
flux,rxn05003_c0,0.0
flux,rxn05005_c0,1000.0
flux,rxn05006_c0,1000.0
flux,rxn05023_c0,0.004185323155775814
flux,rxn05024_c0,0.004185323155775814
flux,rxn05025_c0,0.0
flux,rxn05026_c0,0.0
flux,rxn05028_c0,0.0
flux,rxn05029_c0,0.0020926615778762425
flux,rxn05034_c0,0.0
flux,rxn05039_c0,0.0
flux,rxn05040_c0,0.0
flux,rxn05044_c0,0.0
flux,rxn05048_c0,0.0
flux,rxn05050_c0,0.0
flux,rxn05058_c0,0.0
flux,rxn05059_c0,0.0
flux,rxn05061_c0,0.0
flux,rxn05064_c0,-1000.0
flux,rxn05087_c0,-1000.0
flux,rxn05088_c0,1000.0
flux,rxn05108_c0,0.0
flux,rxn05109_c0,0.0
flux,rxn05114_c0,0.2713608106447939
flux,rxn05115_c0,0.2713608106447509
flux,rxn05118_c0,0.0
flux,rxn05145_c0,0.0
flux,rxn05146_c0,0.0
flux,rxn05147_c0,0.0
flux,rxn05148_c0,0.0
flux,rxn05149_c0,0.0
flux,rxn05150_c0,0.0
flux,rxn05151_c0,0.0
flux,rxn05152_c0,0.0
flux,rxn05153_c0,0.0
flux,rxn05154_c0,0.0
flux,rxn05155_c0,0.0
flux,rxn05156_c0,0.0
flux,rxn05159_c0,0.0
flux,rxn05160_c0,0.0
flux,rxn05161_c0,0.0
flux,rxn05162_c0,0.0
flux,rxn05163_c0,0.0
flux,rxn05164_c0,0.0
flux,rxn05165_c0,0.0
flux,rxn05166_c0,0.0
flux,rxn05167_c0,0.0
flux,rxn05168_c0,0.0
flux,rxn05169_c0,0.0
flux,rxn05170_c0,0.0
flux,rxn05171_c0,0.0
flux,rxn05172_c0,0.0
flux,rxn05173_c0,0.0
flux,rxn05174_c0,0.0
flux,rxn05175_c0,0.0
flux,rxn05176_c0,0.0
flux,rxn05177_c0,0.0
flux,rxn05179_c0,0.0
flux,rxn05180_c0,0.0
flux,rxn05181_c0,0.0
flux,rxn05187_c0,0.0
flux,rxn05188_c0,0.0
flux,rxn05192_c0,0.0
flux,rxn05195_c0,0.004505329826446064
flux,rxn05197_c0,0.0
flux,rxn05198_c0,1000.0
flux,rxn05199_c0,-1000.0
flux,rxn05200_c0,1000.0
flux,rxn05202_c0,0.0
flux,rxn05204_c0,0.0
flux,rxn05207_c0,-496.11976604435944
flux,rxn05210_c0,1000.0
flux,rxn05211_c0,0.0
flux,rxn05215_c0,1000.0
flux,rxn05216_c0,-1000.0
flux,rxn05217_c0,0.0049999999999954525
flux,rxn05219_c0,0.0
flux,rxn05221_c0,-999.995
flux,rxn05224_c0,0.004185323155752485
flux,rxn05226_c0,0.0
flux,rxn05229_c0,0.0
flux,rxn05231_c0,0.015245610459084685
flux,rxn05233_c0,0.015741402669136186
flux,rxn05237_c0,0.0
flux,rxn05239_c0,0.0
flux,rxn05240_c0,-999.995
flux,rxn05241_c0,-999.995
flux,rxn05242_c0,1000.0
flux,rxn05243_c0,1000.0
flux,rxn05244_c0,1000.0
flux,rxn05247_c0,0.0
flux,rxn05248_c0,0.0
flux,rxn05249_c0,0.0
flux,rxn05250_c0,0.0
flux,rxn05251_c0,0.05141042031904342
flux,rxn05252_c0,0.05141042031904342
flux,rxn05289_c0,0.06197402625644174
flux,rxn05293_c0,0.0
flux,rxn05297_c0,1000.0
flux,rxn05298_c0,-999.995
flux,rxn05299_c0,0.0049999999999954525
flux,rxn05300_c0,-999.995
flux,rxn05301_c0,0.0049999999999954525
flux,rxn05303_c0,0.0049999999999954525
flux,rxn05305_c0,0.0
flux,rxn05306_c0,0.0049999999999954525
flux,rxn05307_c0,-999.995
flux,rxn05308_c0,-999.9958146768442
flux,rxn05312_c0,0.6162212903417412
flux,rxn05316_c0,0.0
flux,rxn05318_c0,0.0
flux,rxn05321_c0,0.0
flux,rxn05322_c0,0.0
flux,rxn05323_c0,0.0
flux,rxn05324_c0,0.0
flux,rxn05325_c0,0.0
flux,rxn05326_c0,0.0
flux,rxn05327_c0,0.0
flux,rxn05328_c0,0.0
flux,rxn05329_c0,0.0
flux,rxn05330_c0,0.0
flux,rxn05332_c0,0.05141042031902998
flux,rxn05333_c0,0.0
flux,rxn05334_c0,0.0
flux,rxn05335_c0,0.0
flux,rxn05336_c0,-0.05141042031902998
flux,rxn05337_c0,0.0
flux,rxn05338_c0,0.0
flux,rxn05339_c0,0.0
flux,rxn05340_c0,0.0
flux,rxn05341_c0,0.0
flux,rxn05342_c0,-0.03409157298676746
flux,rxn05343_c0,0.0
flux,rxn05344_c0,0.0514104203190435
flux,rxn05345_c0,0.0340915729867368
flux,rxn05346_c0,0.0
flux,rxn05347_c0,0.0
flux,rxn05348_c0,0.0
flux,rxn05349_c0,1000.0
flux,rxn05350_c0,0.0
flux,rxn05351_c0,0.0
flux,rxn05352_c0,0.0
flux,rxn05353_c0,0.0
flux,rxn05354_c0,0.0
flux,rxn05355_c0,0.0
flux,rxn05356_c0,0.0
flux,rxn05357_c0,0.0
flux,rxn05465_c0,0.13691241362482376
flux,rxn05466_c0,6.174226289862531
flux,rxn05469_c0,0.0
flux,rxn05470_c0,-1000.0
flux,rxn05485_c0,0.0
flux,rxn05487_c0,0.0
flux,rxn05488_c0,-1000.0
flux,rxn05493_c0,0.0
flux,rxn05494_c0,1000.0
flux,rxn05496_c0,-999.995
flux,rxn05500_c0,0.0
flux,rxn05507_c0,0.0
flux,rxn05508_c0,0.0
flux,rxn05513_c0,0.0
flux,rxn05514_c0,-0.004505329826429261
flux,rxn05516_c0,0.0
flux,rxn05518_c0,0.0
flux,rxn05527_c0,0.0
flux,rxn05528_c0,0.0
flux,rxn05555_c0,0.0
flux,rxn05560_c0,0.11567344571790272
flux,rxn05561_c0,0.0
flux,rxn05564_c0,0.0
flux,rxn05566_c0,0.0
flux,rxn05569_c0,0.0
flux,rxn05570_c0,0.0
flux,rxn05571_c0,0.0
flux,rxn05572_c0,0.0
flux,rxn05573_c0,0.0
flux,rxn05574_c0,0.0
flux,rxn05578_c0,0.0
flux,rxn05579_c0,0.0
flux,rxn05581_c0,0.0
flux,rxn05582_c0,1000.0
flux,rxn05593_c0,1000.0
flux,rxn05595_c0,-999.9954946701736
flux,rxn05598_c0,0.0
flux,rxn05602_c0,0.0
flux,rxn05605_c0,496.1197660443595
flux,rxn05607_c0,0.0
flux,rxn05608_c0,0.0
flux,rxn05610_c0,0.0
flux,rxn05611_c0,0.0
flux,rxn05612_c0,5.0
flux,rxn05615_c0,0.0
flux,rxn05617_c0,0.0
flux,rxn05618_c0,0.004505329826429261
flux,rxn05619_c0,0.0
flux,rxn05622_c0,0.0
flux,rxn05625_c0,0.0
flux,rxn05626_c0,0.0
flux,rxn05627_c0,0.0
flux,rxn05628_c0,0.0
flux,rxn05634_c0,1000.0
flux,rxn05638_c0,1000.0
flux,rxn05641_c0,0.0
flux,rxn05643_c0,0.0
flux,rxn05644_c0,0.0
flux,rxn05645_c0,0.0
flux,rxn05646_c0,0.0
flux,rxn05647_c0,0.0
flux,rxn05648_c0,0.0
flux,rxn05649_c0,0.0
flux,rxn05651_c0,-999.8512294743323
flux,rxn05652_c0,0.0
flux,rxn05654_c0,0.0
flux,rxn05655_c0,0.0
flux,rxn05663_c0,0.0
flux,rxn05669_c0,-1000.0
flux,rxn05671_c0,0.0
flux,rxn05673_c0,0.0
flux,rxn05680_c0,0.0
flux,rxn05681_c0,0.0
flux,rxn05682_c0,0.0
flux,rxn05683_c0,-2.123000414583089
flux,rxn05685_c0,0.0
flux,rxn05687_c0,0.0
flux,rxn05691_c0,0.0
flux,rxn05733_c0,0.0
flux,rxn05736_c0,0.0
flux,rxn05737_c0,0.0
flux,rxn05739_c0,0.0
flux,rxn05746_c0,0.0
flux,rxn05747_c0,0.0
flux,rxn05759_c0,0.0
flux,rxn05760_c0,0.0
flux,rxn05763_c0,0.0
flux,rxn05771_c0,0.0
flux,rxn05824_c0,0.0
flux,rxn05831_c0,0.0
flux,rxn05833_c0,0.0
flux,rxn05889_c0,0.0
flux,rxn05890_c0,0.0
flux,rxn05895_c0,0.0
flux,rxn05902_c0,0.0
flux,rxn05910_c0,0.0
flux,rxn05927_c0,0.0
flux,rxn05937_c0,0.0
flux,rxn05938_c0,-12.29468874450788
flux,rxn05952_c0,0.0
flux,rxn05957_c0,-999.9107070560675
flux,rxn05958_c0,0.0
flux,rxn05962_c0,-1000.0
flux,rxn05965_c0,1000.0
flux,rxn05966_c0,0.0
flux,rxn05979_c0,0.0
flux,rxn05994_c0,0.0
flux,rxn05995_c0,0.0
flux,rxn06022_c0,0.0
flux,rxn06023_c0,0.0020926615778762425
flux,rxn06025_c0,0.0
flux,rxn06037_c0,0.0
flux,rxn06038_c0,0.0
flux,rxn06043_c0,0.0
flux,rxn06044_c0,0.0
flux,rxn06045_c0,0.0
flux,rxn06065_c0,0.0
flux,rxn06066_c0,0.0
flux,rxn06067_c0,0.0
flux,rxn06068_c0,0.0
flux,rxn06071_c0,0.0
flux,rxn06075_c0,-0.015245610459032832
flux,rxn06076_c0,-0.015741402669164017
flux,rxn06080_c0,0.0
flux,rxn06089_c0,0.0
flux,rxn06090_c0,0.0
flux,rxn06096_c0,0.0
flux,rxn06108_c0,0.0
flux,rxn06134_c0,0.0
flux,rxn06138_c0,0.0
flux,rxn06139_c0,0.0
flux,rxn06141_c0,0.0
flux,rxn06145_c0,0.0
flux,rxn06206_c0,0.0
flux,rxn06216_c0,0.0
flux,rxn06240_c0,0.0
flux,rxn06250_c0,0.0
flux,rxn06252_c0,982.6840986025809
flux,rxn06253_c0,-982.684098602581
flux,rxn06256_c0,0.0
flux,rxn06280_c0,0.0
flux,rxn06282_c0,0.0
flux,rxn06300_c0,0.0
flux,rxn06312_c0,0.0
flux,rxn06316_c0,0.0
flux,rxn06335_c0,0.0
flux,rxn06347_c0,0.0
flux,rxn06373_c0,0.0
flux,rxn06377_c0,0.0
flux,rxn06401_c0,0.0
flux,rxn06403_c0,0.0
flux,rxn06404_c0,0.0
flux,rxn06432_c0,0.0
flux,rxn06433_c0,0.0
flux,rxn06434_c0,0.0
flux,rxn06435_c0,0.0
flux,rxn06437_c0,0.0
flux,rxn06438_c0,0.0
flux,rxn06439_c0,0.0
flux,rxn06440_c0,0.0
flux,rxn06441_c0,0.0
flux,rxn06443_c0,0.0
flux,rxn06444_c0,0.0
flux,rxn06445_c0,0.0
flux,rxn06446_c0,0.0
flux,rxn06447_c0,0.0
flux,rxn06448_c0,0.0
flux,rxn06449_c0,0.0
flux,rxn06485_c0,0.0
flux,rxn06489_c0,0.0
flux,rxn06490_c0,0.0
flux,rxn06493_c0,0.0
flux,rxn06499_c0,0.0
flux,rxn06500_c0,0.0
flux,rxn06510_c0,0.059933313565693425
flux,rxn06527_c0,-0.1272344109597725
flux,rxn06528_c0,0.0
flux,rxn06556_c0,0.0
flux,rxn06563_c0,0.0
flux,rxn06584_c0,0.0
flux,rxn06586_c0,0.0
flux,rxn06591_c0,0.03348258524620651
flux,rxn06600_c0,0.0
flux,rxn06608_c0,0.0
flux,rxn06610_c0,0.0
flux,rxn06624_c0,0.0
flux,rxn06630_c0,0.0
flux,rxn06641_c0,0.0
flux,rxn06655_c0,0.0
flux,rxn06672_c0,0.0
flux,rxn06673_c0,0.0
flux,rxn06694_c0,0.0
flux,rxn06698_c0,0.0
flux,rxn06701_c0,0.0
flux,rxn06723_c0,-0.017045786493326887
flux,rxn06726_c0,0.0
flux,rxn06729_c0,0.0170457864933684
flux,rxn06737_c0,0.0
flux,rxn06751_c0,0.0
flux,rxn06777_c0,-0.059933313565693425
flux,rxn06778_c0,0.0
flux,rxn06817_c0,0.0
flux,rxn06820_c0,0.0
flux,rxn06823_c0,0.0
flux,rxn06864_c0,0.0
flux,rxn06882_c0,0.0
flux,rxn06901_c0,0.0
flux,rxn06936_c0,0.0
flux,rxn06937_c0,0.03348258524620651
flux,rxn06991_c0,0.1272344109597327
flux,rxn07122_c0,0.0
flux,rxn07173_c0,0.0
flux,rxn07181_c0,0.0
flux,rxn07217_c0,0.0
flux,rxn07239_c0,0.0
flux,rxn07243_c0,0.0
flux,rxn07251_c0,0.0
flux,rxn07256_c0,0.0
flux,rxn07264_c0,0.0
flux,rxn07325_c0,0.0
flux,rxn07414_c0,0.0
flux,rxn07415_c0,0.0
flux,rxn07441_c0,0.0
flux,rxn07450_c0,0.0
flux,rxn07456_c0,0.0
flux,rxn07466_c0,0.0
flux,rxn07473_c0,0.0
flux,rxn07474_c0,0.0
flux,rxn07475_c0,0.0
flux,rxn07476_c0,0.0
flux,rxn07479_c0,0.0
flux,rxn07482_c0,0.0
flux,rxn07490_c0,0.0
flux,rxn07493_c0,0.0
