Reactions,Min Solutions,Max Solutions,Solution Biomass
ALATA_D2,0.0,1.35851230811267,0.255960300472493
SHCHD2,5.13712323048294e-05,5.70748550420793e-05,0.255960300472493
CPPPGO,0.0,0.0399563690894639,0.255960300472493
GTHOr,0.0,2.46481328116603,0.255960300472493
DHORD5,0.0,0.435379907277617,0.255960300472493
GLYCTO2,0.0,2.42493538169479,0.255960300472493
GLYCTO3,0.0,1.19221071052845,0.255960300472493
GLYCTO4,0.0,0.525907461908595,0.255960300472493
PFK_3,0.0,3.41895858171959,0.255960300472493
TRPS2,0.0,0.109858147616043,0.255960300472493
G3PD5,0.0,16.856568960282,0.255960300472493
EX_acgam_e,0.0,0.0,0.255960300472493
EX_cellb_e,0.0,0.0,0.255960300472493
EX_chol_e,0.0,0.0,0.255960300472493
LEUTAi,0.103786245118955,0.439872788819091,0.255960300472493
SHK3Dr,0.0877962003801985,0.554536842238133,0.255960300472493
G5SD,0.0509231737988523,2.52972599984776,0.255960300472493
ALATA_L2,0.0,1.7788657093637,0.255960300472493
MAN6PI,0.0,0.0,0.255960300472493
APRAUR,0.000102742464609692,0.0629429099907702,0.255960300472493
DB4PS,0.000205484929219329,0.125885819981455,0.255960300472493
RBFK,5.13712323048166e-05,1.38874001905064,0.255960300472493
ACP1_FMN,0.0,1.38868864783322,0.255960300472493
RBFSb,0.000102742464609647,0.0629429099901668,0.255960300472493
EX_pi_e,-0.45784945682243,-0.222210757437813,0.255960300472493
EX_h_e,-6.15377695808751,18.1250568522602,0.255960300472493
DMATT,6.40412671782169e-05,7.11569635314516e-05,0.255960300472493
GRTT,6.40412671782169e-05,7.11569635314516e-05,0.255960300472493
UPP3S,0.000102742464609659,0.0400077403219068,0.255960300472493
UPPDC1,5.13712323048293e-05,0.0399563690894488,0.255960300472493
TMDPP,0.0,0.253344415391307,0.255960300472493
EX_ade_e,0.0,0.117186838080098,0.255960300472493
EX_4abut_e,0.0,0.801560421006829,0.255960300472493
