Reactions,Min Solutions,Max Solutions,Solution Biomass
ALATA_D2,0.0,11.5368849182758,0.75610814898948
SHCHD2,0.000151750905502189,0.000168612117223853,0.75610814898948
CPPPGO,0.0,0.123751929490002,0.75610814898948
GTHOr,0.0,8.88604434775846,0.75610814898948
DHORD5,0.0,1.57925194303141,0.75610814898948
GLYCTO2,0.0,20.5338153002419,0.75610814898948
GLYCTO3,0.0,14.4872607874973,0.75610814898948
GLYCTO4,0.0,12.8166140470909,0.75610814898948
PFK_3,0.0,7.03830493143954,0.75610814898948
TRPS2,0.0,3.58669200756111,0.75610814898948
G3PD5,0.0,22.5743688074773,0.75610814898948
EX_acgam_e,0.0,0.0,0.75610814898948
EX_cellb_e,0.0,0.0,0.75610814898948
EX_chol_e,0.0,0.0,0.75610814898948
LEUTAi,0.306585144425142,1.21699593178205,0.75610814898948
SHK3Dr,0.259350463471037,0.899493466605804,0.75610814898948
G5SD,0.150427338187379,10.8128297914737,0.75610814898948
ALATA_L2,0.0,11.5368849182758,0.75610814898948
MAN6PI,0.0,0.0,0.75610814898948
APRAUR,0.000303501811711091,0.213420366012572,0.75610814898948
DB4PS,0.000607003623422182,0.426840732036712,0.75610814898948
RBFK,0.000151750906208902,9.23194868194751,0.75610814898948
ACP1_FMN,0.0,9.23179693142868,0.75610814898948
RBFSb,0.000303501811711091,0.213420366028236,0.75610814898948
EX_pi_e,-1.4205856116028,-0.656411811403746,0.75610814898948
EX_h_e,-996.822252016361,20.3087694581251,0.75610814898948
DMATT,0.000189178258877165,0.000210198065417672,0.75610814898948
GRTT,0.000189178258877165,0.000210198065417672,0.75610814898948
UPP3S,0.000303501811004377,0.123903680403243,0.75610814898948
UPPDC1,0.000151750905502189,0.123751929490002,0.75610814898948
TMDPP,0.0,0.894064018935183,0.75610814898948
EX_ade_e,0.0,0.591756453841193,0.75610814898948
EX_4abut_e,0.0,1.56628920188973,0.75610814898948
EX_ac_e,0.0,5.38883194323014,0.75610814898948
EX_akg_e,0.0,1.75299753328175,0.75610814898948
EX_ala__L_e,0.0,2.33135599181251,0.75610814898948
EX_arg__L_e,0.0,0.748829627638811,0.75610814898948
EX_asp__L_e,0.0,2.06044901888231,0.75610814898948
EX_cytd_e,0.0,0.622076476162533,0.75610814898948
EX_dcyt_e,0.0,0.0,0.75610814898948
EX_fum_e,0.0,2.28376536075382,0.75610814898948
EX_glu__L_e,0.0,1.54395656536034,0.75610814898948
EX_gua_e,0.0,0.661388566904407,0.75610814898948
HCO3E,0.357685730736648,8.45767750933294,0.75610814898948
IMPC,-1.27996400552888,-0.369191579663607,0.75610814898948
IMPD,0.0,4.9558313556286,0.75610814898948
ECOAH4,-0.890920267350225,0.493907959251828,0.75610814898948
GLUTRS,0.00242801448799529,0.991229443196035,0.75610814898948
TMPPP,0.000151750905502189,0.000168612117223853,0.75610814898948
URIK1,0.0,11.2116755637334,0.75610814898948
URIK2,0.0,11.2116755637335,0.75610814898948
CYTDK1,0.0,12.526840536684,0.75610814898948
CYTDK2,0.0,12.5268405366839,0.75610814898948
XPPT,0.0,6.0483346330375,0.75610814898948
HXPRT,0.0,7.15397978510358,0.75610814898948
NDPK5,-6.70094528594166,7.23068868593668,0.75610814898948
DHORTS,-1.68350043716839,-0.225105115630072,0.75610814898948
OMPDC,0.225105115630286,1.68350043716857,0.75610814898948
CS,0.731665289635947,19.6408569416126,0.75610814898948
ICDHyr,0.731665289635657,13.5805016270549,0.75610814898948
ACALD,-14.5149738107779,13.2907061280753,0.75610814898948
ACS,0.0,10.3848682603126,0.75610814898948
PPA,2.1228230021876,12.7676725470001,0.75610814898948
PPCK,0.0,10.9990744931971,0.75610814898948
ME1,0.0,15.1560997046184,0.75610814898948
ALAR,0.0283644898796638,12.1875202084186,0.75610814898948
ALATA_L,-48.5634579049347,999.316096096255,0.75610814898948
XYLK,0.0,0.0,0.75610814898948
RBK,0.0,12.7360429588522,0.75610814898948
GLYK,0.0,13.1911144212097,0.75610814898948
PPM,-356.264976874408,6.48706457570779,0.75610814898948
