Reactions,Min Solutions,Max Solutions,Solution Biomass
ALATA_D2,0.0,11.6585407088255,0.876997214426446
SHCHD2,0.000176013340935388,0.00019557037881752,0.876997214426446
CPPPGO,0.0,0.134164519089433,0.876997214426446
GTHOr,0.0,11.7009687710942,0.876997214426446
DHORD5,0.0,1.84170583369889,0.876997214426446
GLYCTO2,0.0,31.0853333336563,0.876997214426446
GLYCTO3,0.0,31.0853333336563,0.876997214426446
GLYCTO4,0.0,31.0853333336563,0.876997214426446
PFK_3,0.0,13.6127430713359,0.876997214426446
TRPS2,0.0,13.1758152778999,0.876997214426446
G3PD5,0.0,23.0248172624139,0.876997214426446
EX_acgam_e,0.0,0.0,0.876997214426446
EX_cellb_e,0.0,0.0,0.876997214426446
EX_chol_e,0.0,0.0,0.876997214426446
LEUTAi,0.355602988811485,1.16652472795175,0.876997214426446
SHK3Dr,0.300816271228655,0.872938970643759,0.876997214426446
G5SD,0.174478157311501,18.7714459461839,0.876997214426446
ALATA_L2,0.0,11.6585407088255,0.876997214426446
MAN6PI,0.0,0.0,0.876997214426446
APRAUR,0.000352026682015112,0.272360150986878,0.876997214426446
DB4PS,0.000704053364030225,0.544720301973756,0.876997214426446
RBFK,0.000176013340274748,21.2469623666332,0.876997214426446
ACP1_FMN,0.0,21.2467863540607,0.876997214426446
RBFSb,0.000352026682159449,0.272360150983566,0.876997214426446
EX_pi_e,-1.72276315940496,-0.76136109748917,0.876997214426446
EX_h_e,-996.703283223582,18.8420468067786,0.876997214426446
DMATT,0.000219424703049498,0.000243805225612281,0.876997214426446
GRTT,0.000219424703049498,0.000243805225610817,0.876997214426446
UPP3S,0.000352026681870776,0.134340532432724,0.876997214426446
UPPDC1,0.000176013340935388,0.13416451909116,0.876997214426446
TMDPP,0.0,1.04196648045763,0.876997214426446
EX_ade_e,0.0,1.04291324947106,0.876997214426446
EX_4abut_e,0.0,1.31346478882654,0.876997214426446
EX_ac_e,0.0,3.58676923093109,0.876997214426446
EX_akg_e,0.0,1.45712500009301,0.876997214426446
EX_ala__L_e,0.0,2.02730434788327,0.876997214426446
EX_arg__L_e,0.0,0.832642857189266,0.876997214426446
EX_asp__L_e,0.0,1.82854901966471,0.876997214426446
EX_cytd_e,0.0,0.617589404004434,0.876997214426446
EX_dcyt_e,0.0,0.0,0.876997214426446
EX_fum_e,0.0,1.86512000005314,0.876997214426446
EX_glu__L_e,0.0,1.29522222229165,0.876997214426446
EX_gua_e,0.0,1.07905908711791,0.876997214426446
HCO3E,0.414873705432797,21.1170939130878,0.876997214426446
IMPC,-2.35127740868779,-0.428219147457071,0.876997214426446
IMPD,0.0,10.5537570285064,0.876997214426446
ECOAH4,-1.96407270521308,0.521039397813979,0.876997214426446
GLUTRS,0.00281621345505371,1.07472425949128,0.876997214426446
TMPPP,0.000176013340935388,0.00019557037881714,0.876997214426446
URIK1,0.0,23.3140000002387,0.876997214426446
URIK2,0.0,23.3140000002387,0.876997214426446
CYTDK1,0.0,23.3140000002387,0.876997214426446
CYTDK2,0.0,23.3140000002388,0.876997214426446
XPPT,0.0,11.6570000002477,0.876997214426446
HXPRT,0.0,11.6570000002291,0.876997214426446
NDPK5,-11.4951811826613,11.6756588945931,0.876997214426446
DHORTS,-1.84170583376795,-0.261095664190861,0.876997214426446
OMPDC,0.261095664191355,1.84170583369896,0.876997214426446
CS,0.84864635007565,31.9463994583355,0.876997214426446
ICDHyr,0.848646350075683,13.9435079406394,0.876997214426446
ACALD,-23.6972623326556,30.3410129479901,0.876997214426446
ACS,0.0,23.3140000002349,0.876997214426446
PPA,2.46222694742994,26.07777489767,0.876997214426446
PPCK,0.0,23.3140000002387,0.876997214426446
ME1,0.0,18.9426628927989,0.876997214426446
ALAR,0.0328994981025517,13.2010930171647,0.876997214426446
ALATA_L,-95.5264427999737,999.206751283766,0.876997214426446
XYLK,0.0,0.0,0.876997214426446
RBK,0.0,23.3140000002386,0.876997214426446
GLYK,0.0,23.6972623326556,0.876997214426446
PPM,-699.798286766272,11.6670607807512,0.876997214426446
ASPTA,-30.8507183089026,-2.31092335377343,0.876997214426446
FBP,0.0,23.3140000002387,0.876997214426446
GLGC,0.0,16.312281557484,0.876997214426446
PYK,0.0,34.7824366764305,0.876997214426446
A5PISO,0.030713144047013,0.110761212718444,0.876997214426446
EX_met__L_e,0.0,0.599717041820744,0.876997214426446
EX_metsox_S__L_e,0.0,0.0,0.876997214426446
IPPMIb,-1.16652472797875,-0.35560298881137,0.876997214426446
ACHBS,0.229313811339014,0.957876311346466,0.876997214426446
ACLS,0.690135681046592,1.70378785502805,0.876997214426446
PSCVT,0.300816271228427,0.872938970632276,0.876997214426446
ANS,0.044866037393629,0.596676688286849,0.876997214426446
ANPRT,0.044866037393629,0.59667668830618,0.876997214426446
CHORM,0.25524618047114,0.827368879881658,0.876997214426446
CHORS,0.300816271228672,0.872938970650286,0.876997214426446
IGPS,0.044866037393629,0.596676688317701,0.876997214426446
EX_crn_e,0.0,0.0,0.876997214426446
EX_fe3_e,-9.82132342116265,999.987323092967,0.876997214426446
EX_glcn_e,0.0,1.01365217397176,0.876997214426446
EX_gln__L_e,0.0,0.0,0.876997214426446
EX_glyc_e,0.0,1.58061016957606,0.876997214426446
EX_man_e,0.0,0.0,0.876997214426446
EX_mn2_e,-0.000606005075171059,-0.000545404567651807,0.876997214426446
EX_rib__D_e,0.0,0.0,0.876997214426446
EX_sbt__D_e,0.0,0.0,0.876997214426446
ECOAH6,-3.04100453453327,0.259492938044559,0.876997214426446
ENO,-1.30342216346662,24.2931937943022,0.876997214426446
FBA,-15.0705436482958,32.320587395292,0.876997214426446
MGSA,0.0,10.7449147230492,0.876997214426446
PPS,0.0,23.3140000002349,0.876997214426446
PGI,-35.3794650184219,32.9307376680167,0.876997214426446
PGK,-18.1015001091396,-3.20502484820804,0.876997214426446
EDA,0.0,12.4629289554117,0.876997214426446
PGL,0.0,31.4118269777889,0.876997214426446
RPE,-8.21117282032515,20.3289943858991,0.876997214426446
TALA,-13.5578053465167,10.3147293152678,0.876997214426446
TKT1,-3.95532515878062,10.3147293152739,0.876997214426446
G6PDA,0.0,21.7213389497374,0.876997214426446
ALCD2x,-2.11945454547622,0.0,0.876997214426446
ALDD2y,0.0,23.6972623326557,0.876997214426446
RMI,0.0,0.0,0.876997214426446
EX_ura_e,0.0,1.58061016954772,0.876997214426446
EX_val__L_e,0.0,1.01365217395834,0.876997214426446
EX_xan_e,0.0,1.20330322588723,0.876997214426446
FMNAT,0.000176013340274748,0.178227132871004,0.876997214426446
